Bobigny,Très bien avec félicitations du jury,4
Saint-Genest-Lerpt,Sans mention,8
Thuré,Très bien avec félicitations du jury,0
Vizille,Bien,4
Saint-Pierre-des-Corps,Très bien avec félicitations du jury,0
Wattrelos,Bien,7
Saint-Benoît,Sans mention,103
Altkirch,Assez bien,2
Morteau,Bien,10
Grasse,Très bien avec félicitations du jury,0
Neuilly-sur-Seine,Assez bien,16
Ozoir-la-Ferrière,Sans mention,5
Avize,Très bien,0
Schoeneck,Très bien avec félicitations du jury,0
Armentières,Assez bien,91
Sainte-Marie,Sans information,0
Lamentin,Très bien avec félicitations du jury,0
Sallanches,Sans mention,12
Damigny,Assez bien,59
Tournon-sur-Rhône,Très bien avec félicitations du jury,0
Bergerac,Sans mention,38
Castelnau-le-Lez,Sans information,0
Caudry,Très bien,1
Hénin-Beaumont,Sans mention,58
Val-de-Reuil,Sans information,0
Pézenas,Très bien,1
Vitry-le-François,Très bien,0
Bastia,Sans information,1
Céret,Très bien avec félicitations du jury,0
Rambouillet,Assez bien,116
Saint-Pée-sur-Nivelle,Sans mention,14
Saint-Pouange,Assez bien,5
Poissy,Assez bien,38
La Seyne-sur-Mer,Assez bien,31
Tulle,Très bien avec félicitations du jury,0
Montbard,Bien,0
Vedène,Très bien,1
Saint-Affrique,Sans mention,7
Dole,Sans mention,65
Montmorency,Assez bien,33
Saint-Etienne,Très bien,344
Saint-Amand-les-Eaux,Sans mention,13
Le Mayet-de-Montagne,Sans mention,0
Lanester,Sans mention,7
Mahina,Très bien avec félicitations du jury,0
Questembert,Assez bien,10
Bussy-Saint-Georges,Bien,1
Sada,Sans information,0
Bonneville,Sans information,0
Largentière,Sans mention,0
Meudon,Très bien avec félicitations du jury,0
Marseille 12e  Arrondissement,Très bien avec félicitations du jury,0
Saint-Claude,Très bien avec félicitations du jury,0
Le Robert,Très bien avec félicitations du jury,0
Punaauia,Assez bien,58
Paris  8e  Arrondissement,Bien,263
Pont-du-Château,Bien,2
Roissy-en-Brie,Assez bien,27
Peyre en Aubrac,Bien,0
Combs-la-Ville,Bien,4
Versailles,Très bien avec félicitations du jury,397
Miramas,Assez bien,8
Reims,Assez bien,1796
Tonnerre,Assez bien,1
Pecquencourt,Sans mention,3
Fougères,Sans mention,44
Bernay-Neuvy-en-Champagne,Très bien,0
Paris  1er Arrondissement,Assez bien,26
Bort-les-Orgues,Assez bien,0
Estaires,Très bien avec félicitations du jury,0
Bourges,Bien,151
Saint-Julien-en-Genevois,Très bien,0
La Flèche,Très bien avec félicitations du jury,1
Gif-sur-Yvette,Très bien,1
Auxonne,Bien,2
Chasseneuil-sur-Bonnieure,Assez bien,1
Lannion,Très bien,18
Guilherand-Granges,Bien,0
Chailly-en-Brie,Très bien,0
Paris,Sans mention,330
Alfortville,Très bien,2
Faverges-Seythenex,Très bien,4
Saint-Etienne,Assez bien,1573
La Queue-les-Yvelines,Assez bien,20
Basse-Terre,Sans mention,118
Le Vigan,Sans mention,4
La Trinité,Sans mention,57
Chasseneuil-sur-Bonnieure,Très bien avec félicitations du jury,0
Canet-en-Roussillon,Très bien avec félicitations du jury,0
Treffiagat,Bien,2
Rochefort-Montagne,Assez bien,9
Rodilhan,Bien,4
Drancy,Sans information,0
Saint-Aignan,Sans mention,0
Bourg-lès-Valence,Très bien avec félicitations du jury,0
Chantonnay,Sans information,0
Saint-Laurent-du-Maroni,Sans information,0
La Possession,Sans mention,11
Saint-Paul-Trois-Châteaux,Bien,3
Bavilliers,Bien,2
Nogaro,Bien,2
Lyon 6e  Arrondissement,Bien,118
Lannion,Bien,125
Magnac-Laval,Bien,1
Saint-Paul,Sans information,0
Vendôme,Sans information,0
Singapour,Très bien,10
Saint-Joseph,Sans mention,32
Questembert,Bien,3
Châteaubriant,Sans mention,25
Saint-Julien-en-Genevois,Assez bien,5
Mamoudzou,Très bien,8
Saint-Saturnin,Sans mention,7
Issoudun,Assez bien,27
La Souterraine,Bien,14
Gagny,Assez bien,24
Marseille  1er Arrondissement,Très bien,267
Pauillac,Très bien avec félicitations du jury,0
Chalon-sur-Saône,Très bien,14
Grande-Synthe,Assez bien,25
Gignac,Bien,3
Le Tremblay-sur-Mauldre,Sans information,0
Libourne,Bien,28
Gaillon,Très bien,0
Challans,Bien,7
Tulle,Assez bien,47
Fréjus,Très bien avec félicitations du jury,0
Orchies,Assez bien,5
Strasbourg,Bien,2205
Laxou,Bien,35
Auray,Bien,14
Montaigu-Vendée,Très bien,10
Saint-Vallier,Sans information,0
Arradon,Bien,42
Etampes,Assez bien,62
Rouen,Assez bien,945
Peltre,Sans mention,11
Villemomble,Sans mention,33
Beaugency,Bien,1
Saint-Laurent-sur-Sèvre,Bien,12
Souilhanels,Très bien,0
Rives de l'Yon,Très bien avec félicitations du jury,0
La Rochelle,Assez bien,889
Le Lorrain,Sans information,0
Evian-les-Bains,Très bien,0
Soyaux,Très bien avec félicitations du jury,0
Fleury-les-Aubrais,Très bien avec félicitations du jury,0
Bois-Guillaume,Sans information,0
Lyon 5e  Arrondissement,Sans information,0
Suresnes,Sans information,0
Carpentras,Bien,13
Avon,Très bien avec félicitations du jury,0
Lyon,Très bien,166
Moûtiers,Sans information,0
Saint-Pierre-du-Mont,Très bien avec félicitations du jury,0
Verneuil-sur-Vienne,Très bien,1
Ivry-sur-Seine,Bien,197
Limoux,Assez bien,6
Taverny,Très bien,0
Taverny,Bien,5
Pointe-Noire,Sans mention,8
Sérignan,Très bien avec félicitations du jury,0
Stains,Assez bien,7
Sallanches,Assez bien,6
Nérac,Assez bien,6
Etaples,Très bien,1
Madrid,Sans information,0
Vouneuil-sous-Biard,Sans information,0
Paris,Bien,170
Le Mesnil-Esnard,Sans mention,43
Sainte-Maure,Sans information,0
Airion,Très bien,0
Punaauia,Sans mention,47
Nevers,Sans information,0
Garges-lès-Gonesse,Bien,1
Montluçon,Sans information,0
Bayeux,Assez bien,8
Asnières-sur-Seine,Très bien,1
Faaa,Très bien,53
Ingersheim,Très bien,0
Largentière,Sans information,0
Cluny,Très bien avec félicitations du jury,0
Pont-de-Chéruy,Très bien avec félicitations du jury,0
Metz,Sans information,0
Pauillac,Sans mention,10
Athis-Mons,Sans mention,51
Grande-Synthe,Très bien,0
Val-de-Reuil,Très bien avec félicitations du jury,0
Gray,Bien,1
Isle,Très bien avec félicitations du jury,1
Remire-Montjoly,Assez bien,15
Saint-Denis,Bien,1170
Saint-Jean,Bien,3
Sada,Sans mention,37
Castelsarrasin,Sans mention,16
Saverne,Très bien avec félicitations du jury,0
Clichy-sous-Bois,Assez bien,9
RABAT-SALE,Sans information,0
Clisson,Sans information,0
Verdalle,Très bien avec félicitations du jury,0
Magny-les-Hameaux,Assez bien,11
Villefranche-sur-Saône,Assez bien,36
Darnétal,Bien,54
Echirolles,Très bien,2
Le Kremlin-Bicêtre,Très bien avec félicitations du jury,2
Tarare,Sans mention,7
Bolbec,Sans mention,9
Dieuze,Assez bien,2
Saint-Dizier,Sans information,0
Balma,Sans mention,47
Saint-Chamond,Sans information,0
Thônes,Assez bien,21
Chalon-sur-Saône,Sans mention,168
Ancenis-Saint-Géréon,Sans information,0
Confolens,Bien,0
Venoy,Assez bien,11
Vitrolles,Assez bien,46
Uzès,Très bien,0
Lourdes,Assez bien,2
Lyon 5e  Arrondissement,Assez bien,179
Noeux-les-Mines,Sans information,0
Singapour,Assez bien,5
Gardanne,Assez bien,18
Cuffies,Assez bien,86
Châlons-en-Champagne,Très bien avec félicitations du jury,0
Bastia,Très bien,7
Saint-Jean-du-Gard,Très bien,0
Dives-sur-Mer,Très bien avec félicitations du jury,0
Bègles,Bien,66
Lorient,Très bien,61
Cluses,Sans information,0
Saint-Sébastien-sur-Loire,Très bien,13
Essey-lès-Nancy,Très bien,0
Hauts de Bienne,Assez bien,28
Le Creusot,Très bien avec félicitations du jury,0
Tarbes,Sans mention,295
Dreux,Bien,17
Le Perreux-sur-Marne,Sans information,0
Plateau d'Hauteville,Assez bien,12
Domont,Assez bien,7
Chenôve,Bien,6
Coulommiers,Très bien,3
Avon,Sans information,0
Vaucresson,Très bien,0
Albi,Très bien avec félicitations du jury,2
Fontaine-lès-Vervins,Sans information,0
Eaubonne,Assez bien,18
Lormont,Bien,18
Madrid,Très bien,22
Paris  3e  Arrondissement,Bien,192
Ecully,Sans mention,100
Chauny,Assez bien,53
Lyon 8e  Arrondissement,Sans mention,1104
Paris 16e  Arrondissement,Très bien avec félicitations du jury,164
Avion,Sans information,0
Villiers-le-Bel,Très bien,0
Saint-Girons,Très bien avec félicitations du jury,0
Marseille 11e  Arrondissement,Très bien avec félicitations du jury,0
Bourg-lès-Valence,Sans mention,25
Chinon,Très bien,1
Casablanca,Très bien,0
Redon,Bien,11
La Roche-sur-Foron,Sans information,0
Royan,Très bien,2
Rillieux-la-Pape,Sans mention,31
Mont-de-Marsan,Très bien avec félicitations du jury,0
Semur-en-Auxois,Sans mention,21
Strasbourg,Sans information,0
Chamalières,Très bien avec félicitations du jury,0
Paris 20e  Arrondissement,Sans mention,154
Liévin,Très bien,19
Champagnole,Sans mention,19
Rousset,Sans information,0
Wassy,Très bien avec félicitations du jury,0
Civray,Assez bien,3
Lons-le-Saunier,Bien,14
Les Sables-d'Olonne,Sans information,0
Cournon-d'Auvergne,Très bien,2
Maurepas,Sans mention,11
Granville,Assez bien,64
Le Mée-sur-Seine,Très bien avec félicitations du jury,0
Arcachon,Très bien,1
Saint-Laurent-du-Maroni,Bien,1
Plouisy,Très bien avec félicitations du jury,0
Creil,Sans mention,139
Nîmes,Sans mention,1257
Eysines,Assez bien,11
Châteaulin,Assez bien,17
Brumath,Bien,11
Ploufragan,Assez bien,0
Domfront en Poiraie,Sans information,0
Vichy,Sans mention,109
Châteaubriant,Très bien,1
Firminy,Sans information,0
Montbard,Sans information,0
Saint-Médard-en-Jalles,Très bien avec félicitations du jury,0
Hénin-Beaumont,Sans information,0
Tournan-en-Brie,Bien,3
Villeurbanne,Assez bien,1660
La Teste-de-Buch,Assez bien,3
Marseille  5e  Arrondissement,Bien,610
Cosnes-et-Romain,Sans mention,65
Bernay,Très bien avec félicitations du jury,0
Lyon 7e  Arrondissement,Très bien,233
Fondettes,Bien,4
Draguignan,Très bien avec félicitations du jury,0
Pithiviers,Très bien,1
Loudun,Sans information,0
Fréjus,Assez bien,7
Altkirch,Très bien avec félicitations du jury,0
Paris 20e  Arrondissement,Sans information,0
Lyon 9e  Arrondissement,Assez bien,291
Cognac,Très bien,2
Avranches,Sans information,0
Le Blanc,Bien,4
Davayé,Très bien,0
Jouy-le-Moutier,Assez bien,8
Vaulx-en-Velin,Sans information,0
Somme-Suippe,Très bien,2
Moûtiers,Très bien,2
Fougères,Sans information,0
Cenon,Assez bien,15
Saint-Pol-de-Léon,Bien,1
Wasquehal,Très bien,2
Auxerre,Très bien,7
Hyères,Très bien,4
BARCELONA,Bien,5
Boulogne-sur-Mer,Bien,162
Foulayronnes,Très bien avec félicitations du jury,0
Evry-Courcouronnes,Très bien,47
Sèvres,Très bien,7
Capesterre-Belle-Eau,Sans information,0
Combs-la-Ville,Sans information,0
Le Moule,Très bien avec félicitations du jury,0
Reims,Sans mention,1711
Vannes,Sans information,0
Pont-à-Mousson,Sans information,0
Bourg-de-Péage,Assez bien,12
Chinon,Très bien avec félicitations du jury,0
Mornand-en-Forez,Bien,0
Saint-Jean-d'Illac,Très bien,3
Vitré,Sans mention,30
Montluçon,Très bien avec félicitations du jury,0
Palaiseau,Sans information,0
Pessac,Très bien,389
Clichy,Sans mention,245
Guebwiller,Sans mention,45
Six-Fours-les-Plages,Très bien,2
Saint-Médard-en-Jalles,Très bien,1
Saint-Martin,Assez bien,4
La Teste-de-Buch,Sans information,0
Saint-Jean-de-Braye,Bien,17
Vitré,Très bien avec félicitations du jury,0
Canteleu,Très bien avec félicitations du jury,0
Sedan,Très bien,7
Morlaix,Très bien,15
Gray,Sans information,0
Lopérec,Bien,2
Conflans-Sainte-Honorine,Sans information,0
Brives-Charensac,Sans mention,17
Monteils,Sans information,0
Loudun,Très bien avec félicitations du jury,0
Marseille 11e  Arrondissement,Assez bien,15
Noyon,Assez bien,17
Montivilliers,Bien,1
Mamirolle,Sans information,0
Rodez,Bien,142
Milhaud,Sans mention,18
Valenciennes,Très bien,301
Hazebrouck,Très bien avec félicitations du jury,0
Vauréal,Très bien,3
Longuenesse,Sans mention,80
Le Lamentin,Très bien avec félicitations du jury,0
Les Ulis,Sans mention,18
Thouars,Assez bien,15
Bohain-en-Vermandois,Sans information,0
Mont-Saint-Aignan,Sans information,0
Clichy-sous-Bois,Très bien,0
Faaa,Sans mention,361
Creil,Bien,26
Le Bourget-du-Lac,Bien,233
Corenc,Très bien avec félicitations du jury,0
Mtsamboro,Sans mention,15
Singapour,Bien,22
Franqueville-Saint-Pierre,Sans information,0
Bolbec,Bien,10
Vendôme,Bien,21
Illkirch-Graffenstaden,Très bien,68
Rezé,Assez bien,180
Champagnole,Très bien avec félicitations du jury,0
Le Blanc,Assez bien,6
Givors,Bien,7
Montigny-le-Bretonneux,Très bien,123
Genech,Très bien,5
Le Touquet-Paris-Plage,Très bien,4
Bapaume,Assez bien,10
Bayonne,Assez bien,331
Quetigny,Sans mention,28
Boulazac Isle Manoire,Sans information,0
Ollioules,Assez bien,33
Montmorency,Sans mention,47
Tourcoing,Sans information,0
Elbeuf,Très bien avec félicitations du jury,1
Bruay-la-Buissière,Très bien,1
Verneuil-sur-Seine,Sans information,0
Epernay,Très bien,2
Villejuif,Très bien,91
Paris  8e  Arrondissement,Sans mention,37
Villiers-Saint-Frédéric,Assez bien,5
Mirepoix,Très bien avec félicitations du jury,0
Merdrignac,Sans information,0
Arnage,Très bien avec félicitations du jury,0
Auzeville-Tolosane,Bien,2
Saint-Egrève,Bien,14
Argelès-sur-Mer,Très bien,3
Remiremont,Très bien avec félicitations du jury,0
Paris 20e  Arrondissement,Très bien,30
Avion,Assez bien,10
Evian-les-Bains,Très bien avec félicitations du jury,0
Mauriac,Très bien,0
Brunoy,Sans information,0
Le Faou,Sans information,0
Marseille,Très bien avec félicitations du jury,3
Lyon 2e  Arrondissement,Sans information,0
Saint-Laurent,Très bien avec félicitations du jury,0
Lyon 1er Arrondissement,Assez bien,128
Sérignan,Assez bien,49
Samatan,Bien,1
Plateau d'Hauteville,Sans mention,10
Val-de-Reuil,Sans mention,2
Saint-Priest-en-Jarez,Assez bien,19
Le Rheu,Sans mention,33
Moulins,Bien,30
Romans-sur-Isère,Bien,22
Paris  9e  Arrondissement,Très bien avec félicitations du jury,23
Cavaillon,Sans information,0
Combs-la-Ville,Très bien,1
Montgeron,Très bien avec félicitations du jury,0
Ussel,Assez bien,19
Lesneven,Très bien avec félicitations du jury,0
Oeyreluy,Sans mention,9
Chartres,Sans information,0
Lectoure,Bien,3
Domfront en Poiraie,Très bien avec félicitations du jury,0
Aubervilliers,Bien,22
Meudon,Bien,3
Azay-le-Rideau,Sans mention,1
Bègles,Très bien avec félicitations du jury,1
Sours,Sans mention,7
Faverges-Seythenex,Sans information,0
Saint-Denis,Sans information,1
Wingles,Sans mention,38
Clermont-Ferrand,Très bien,553
Castres,Très bien,31
Nogent-le-Rotrou,Bien,5
Oxford,Bien,16
Estaires,Très bien,0
Orléans,Sans mention,1313
Roanne,Sans mention,227
Forges-les-Eaux,Assez bien,11
Guyancourt,Bien,529
Saint-Junien,Bien,6
Roubaix,Bien,174
Domont,Très bien,1
Château-Chinon (Ville),Très bien,3
Fouesnant,Bien,5
Haguenau,Sans information,0
Châteauneuf-de-Galaure,Très bien avec félicitations du jury,0
Baie-Mahault,Très bien,14
Morcenx-la-Nouvelle,Très bien,0
Redon,Assez bien,32
Levallois-Perret,Très bien avec félicitations du jury,0
Château-Gontier-sur-Mayenne,Sans information,0
Flixecourt,Bien,0
Questembert,Très bien avec félicitations du jury,0
Dreux,Très bien,4
Labège,Bien,13
Dourdan,Sans information,0
Senlis,Très bien,0
Borgo,Sans information,0
Chambray-lès-Tours,Très bien,17
Cahors,Très bien,12
L'Isle-d'Abeau,Sans mention,22
Cognac,Bien,7
Saint-Lô,Très bien avec félicitations du jury,2
Lannion,Sans information,0
Alfortville,Sans mention,37
Gardanne,Sans mention,30
Lillebonne,Assez bien,4
Berck,Sans mention,76
Deauville,Très bien avec félicitations du jury,0
Auxerre,Bien,42
Coulogne,Très bien,0
Guer,Sans information,0
Fleury-les-Aubrais,Bien,2
Morteau,Très bien avec félicitations du jury,0
Maubeuge,Sans information,0
Rethel,Sans mention,18
Langogne,Sans information,0
Saint-Cyran-du-Jambot,Très bien avec félicitations du jury,0
Soyaux,Très bien,1
Aubervilliers,Assez bien,69
Rochefort,Très bien,6
Rombas,Bien,3
Arradon,Sans information,0
Plouisy,Bien,5
Wasquehal,Sans information,0
Mortagne-au-Perche,Bien,0
Créteil,Très bien,241
Auxonne,Très bien,2
Aire-sur-la-Lys,Très bien avec félicitations du jury,0
Issy-les-Moulineaux,Sans mention,93
Rumilly,Très bien avec félicitations du jury,0
Prades,Sans information,0
Lectoure,Sans information,0
Saint-Chamond,Assez bien,37
Mamoudzou,Sans mention,128
Merdrignac,Bien,4
Vannes,Assez bien,597
Roville-aux-Chênes,Très bien,0
Bourcefranc-le-Chapus,Très bien,0
Antony,Sans mention,20
La Queue-les-Yvelines,Très bien avec félicitations du jury,0
Schoeneck,Assez bien,10
Plouzané,Bien,43
Mauguio,Bien,11
Tomblaine,Assez bien,35
Jouy-le-Moutier,Très bien,2
Douai,Très bien,176
Carquefou,Sans mention,121
Fréjus,Bien,2
Cluny,Assez bien,9
Valenciennes,Sans information,0
Yzeure,Assez bien,28
Audincourt,Sans information,0
Le Cateau-Cambrésis,Assez bien,3
Dembeni,Bien,32
Damigny,Sans mention,77
Porcheville,Sans information,0
Aix-les-Bains,Sans mention,16
Maltot,Sans mention,0
Chailly-en-Brie,Très bien avec félicitations du jury,0
Verrières-en-Anjou,Sans information,0
Mesnils-sur-Iton,Très bien,0
Saint-Joseph,Sans information,0
Paris  1er Arrondissement,Très bien avec félicitations du jury,7
Saint-Laurent-du-Maroni,Très bien,0
Embrun,Bien,6
Crépy-en-Valois,Assez bien,6
Altkirch,Sans information,0
Limeil-Brévannes,Assez bien,40
Orthez,Très bien,2
Gaillac,Très bien,1
La Ciotat,Sans information,0
Le Muy,Très bien,1
Le Tremblay-sur-Mauldre,Sans mention,4
Ploufragan,Sans information,0
Beaupréau-en-Mauges,Sans mention,1
Domont,Sans information,0
Bourganeuf,Sans mention,2
Montauban,Bien,80
Rodilhan,Sans mention,20
Remiremont,Assez bien,25
Châteaulin,Bien,5
Vitry-sur-Seine,Bien,34
Montataire,Très bien avec félicitations du jury,0
Rouillon,Sans information,0
Peyrehorade,Assez bien,7
Echirolles,Sans information,0
Yvetot,Sans mention,29
Levier,Très bien,0
La Couronne,Sans mention,169
Audincourt,Assez bien,4
Palaiseau,Très bien,6
Saint-Jean-de-Monts,Bien,4
Lucé,Bien,1
Paris  7e  Arrondissement,Bien,85
Vienne,Assez bien,124
Epinal,Sans information,0
Mamoudzou,Sans information,2
Blois,Très bien avec félicitations du jury,3
Hanoï,Bien,4
Eaubonne,Très bien,3
Saint-Junien,Sans information,0
Mayenne,Sans mention,40
Moulins,Sans information,0
Quetigny,Bien,11
Nîmes,Bien,671
Stenay,Bien,4
Gannat,Bien,2
Thouars,Très bien avec félicitations du jury,0
Saint-Pée-sur-Nivelle,Très bien,1
Dijon,Très bien,667
Châlons-en-Champagne,Assez bien,140
Epinay-sur-Seine,Sans mention,35
Conflans-Sainte-Honorine,Bien,5
Plaisir,Bien,4
Mitry-Mory,Assez bien,6
Saint-Cyran-du-Jambot,Sans mention,11
Sainte-Savine,Bien,9
Flers,Sans mention,42
Chevilly-Larue,Sans information,0
Paris 12e  Arrondissement,Sans mention,679
Avallon,Sans mention,11
Saint-Sébastien-sur-Loire,Sans mention,82
Segré-en-Anjou Bleu,Sans information,0
Morteau,Sans information,0
Malzéville,Très bien,3
Saint-Pierre,Très bien,65
Labège,Assez bien,19
Sotteville-lès-Rouen,Très bien,13
Rennes,Très bien avec félicitations du jury,178
Bar-sur-Seine,Sans mention,5
Le Teil,Bien,0
Antony,Sans information,0
Forbach,Bien,21
Le Puy-en-Velay,Très bien,7
Tilloy-lès-Mofflaines,Très bien avec félicitations du jury,0
Thiais,Bien,13
Nîmes,Sans information,0
Font-Romeu-Odeillo-Via,Très bien,4
Feurs,Sans information,0
Champs-sur-Marne,Très bien avec félicitations du jury,0
Langres,Très bien,0
Aix-en-Provence,Très bien,757
Tarbes,Très bien,60
Sainte-Marie,Assez bien,49
Gap,Sans information,0
Fouesnant,Assez bien,13
Genech,Sans mention,47
Magny-le-Hongre,Bien,6
La Possession,Très bien avec félicitations du jury,0
